Main Role,Sub Role,Question number,difficulty,question
Marketing Executive / Digital Marketing Specialist,Marketing Director,38,mid,Scenario 14: How would you use Social Media marketing to improve engagement?
Marketing Executive / Digital Marketing Specialist,Marketing Director,39,high,Scenario 19: How would you use SEO marketing to reduce bounce rate?
Marketing Executive / Digital Marketing Specialist,Marketing Director,40,high,How do you set KPIs for marketing teams? (Context: Marketing Director)
Marketing Executive / Digital Marketing Specialist,Marketing Director,41,high,Scenario 13: How would you use Social Media marketing to increase leads?
Marketing Executive / Digital Marketing Specialist,Marketing Director,42,high,What is your approach to brand positioning? (Context: Marketing Director)
Marketing Executive / Digital Marketing Specialist,Marketing Director,43,high,Scenario 27: How would you use Social Media marketing to improve engagement?
Marketing Executive / Digital Marketing Specialist,Marketing Director,44,high,What is your approach to managing agencies/vendors?
Marketing Executive / Digital Marketing Specialist,Marketing Director,45,high,Scenario 18: How would you use Email marketing to increase leads?
Marketing Executive / Digital Marketing Specialist,Marketing Director,46,high,Scenario 5: How would you use Content marketing to reduce bounce rate? (Context: Marketing Director)
Marketing Executive / Digital Marketing Specialist,Marketing Director,47,high,Scenario 25: How would you use Social Media marketing to improve engagement?
Marketing Executive / Digital Marketing Specialist,Marketing Director,48,high,Scenario 1: How would you use PPC marketing to reduce bounce rate?
Marketing Executive / Digital Marketing Specialist,Marketing Director,49,high,How do you align marketing with sales goals? (Context: Marketing Director)
Marketing Executive / Digital Marketing Specialist,Marketing Director,50,high,Scenario 33: How would you use SEO marketing to increase leads?
